siparis_id,qr_masa_id,tarih_saat,gun,saat,ay,hafta_sonu,ozel_gun,yas_grubu,kisi_sayisi,hava_durumu,sicaklik_c,toplam_tutar,ikram_var,iptal_var,urun_sayisi,siparis_icerigi
ORD-01524,QR-M15,2026-03-19 08:41,Thursday,8,3,0,,18-24,6,Serin,10,3815.0,0,0,23,"1 Lahmacun, 2 Hamburger Menü, 1 Çiğ Köfte Dürüm, 2 Patates Kızartması, 5 Ayran, 5 Kola, 1 Çay (Bardak), 3 Serpme Kahvaltı (2 kişi), 2 Kiremitte Menemen, 1 Simit"
ORD-01741,QR-M11,2026-03-19 08:54,Thursday,8,3,0,,35-44,3,Güneşli,22,690.0,0,0,5,"2 Çay (Bardak), 2 Kiremitte Menemen, 1 Simit"
ORD-01258,QR-M01,2026-03-19 09:03,Thursday,9,3,0,,18-24,2,Serin,10,665.0,0,0,3,"1 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 1 Simit"
ORD-01694,QR-M12,2026-03-19 09:17,Thursday,9,3,0,,25-34,5,Yağmurlu,8,1345.0,0,0,12,"1 Adana Kebap, 1 Kıymalı Pide, 1 Gavurdağı Salata, 2 Ayran, 1 Şalgam, 3 Çay (Bardak), 2 Sucuklu Yumurta, 1 Simit"
ORD-01238,QR-M03,2026-03-19 09:35,Thursday,9,3,0,,18-24,2,Serin,10,875.0,0,0,6,"1 Lahmacun, 1 Çoban Salata, 1 Ayran, 1 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 1 Simit"
ORD-00816,QR-M01,2026-03-19 09:55,Thursday,9,3,0,,25-34,1,Serin,10,40.0,0,0,1,1 Simit
ORD-01265,QR-M02,2026-03-19 12:01,Thursday,12,3,0,,18-24,3,Serin,10,1445.0,0,0,14,"1 İskender Kebap, 1 Lahmacun, 1 Kıymalı Pide, 1 Hamburger Menü, 1 Çiğ Köfte Dürüm, 2 Çoban Salata, 1 Patates Kızartması, 1 Ayran, 2 Kola, 2 Şıra, 1 Çay (Bardak)"
ORD-00588,QR-M07,2026-03-19 12:29,Thursday,12,3,0,,55+,4,Soğuk/Karlı,2,840.0,0,0,10,"1 İskender Kebap, 2 Lahmacun, 1 Çiğ Köfte Dürüm, 1 Mercimek Çorbası, 1 Çoban Salata, 1 Ayran, 3 Çay (Bardak)"
ORD-01231,QR-M02,2026-03-19 12:37,Thursday,12,3,0,,35-44,2,Güneşli,22,325.0,0,0,3,"2 Kaşarlı Pide, 1 Ayran"
ORD-01714,QR-M20,2026-03-19 12:55,Thursday,12,3,0,,45-54,6,Serin,10,2020.0,0,0,16,"2 İskender Kebap, 2 Kıymalı Pide, 1 Kaşarlı Pide, 1 Hamburger Menü, 3 Ezme, 3 Patates Kızartması, 1 Kola, 1 Şıra, 2 Çay (Bardak)"
ORD-01767,QR-M14,2026-03-19 13:05,Thursday,13,3,0,,18-24,4,Yağmurlu,8,560.0,0,0,6,"1 Lahmacun, 1 Kıymalı Pide, 1 Kaşarlı Pide, 1 Çiğ Köfte Dürüm, 1 Çoban Salata, 1 Ayran"
ORD-00614,QR-M10,2026-03-19 13:11,Thursday,13,3,0,,18-24,1,Bulutlu,15,220.0,0,0,1,1 Tavuk Şiş
ORD-01790,QR-M06,2026-03-19 14:30,Thursday,14,3,0,,25-34,4,Serin,10,1000.0,0,1,12,"1 Lahmacun, 1 Künefe, 3 Fırın Sütlaç, 3 Ayran, 1 Çay (Bardak), 3 Türk Kahvesi"
ORD-00149,QR-M13,2026-03-19 14:47,Thursday,14,3,0,,25-34,5,Güneşli,22,1570.0,0,1,12,"1 Adana Kebap, 1 Tavuk Şiş, 1 Gavurdağı Salata, 4 Ezme, 1 Künefe, 2 Profiterol, 1 Çay (Bardak), 1 Türk Kahvesi"
ORD-00437,QR-M06,2026-03-19 15:42,Thursday,15,3,0,,18-24,4,Yağmurlu,8,700.0,0,0,8,"1 Yayla Çorbası, 1 Künefe, 1 Katmer, 1 Ayran, 2 Çay (Bardak), 2 Türk Kahvesi"
ORD-01165,QR-M05,2026-03-19 18:13,Thursday,18,3,0,,18-24,3,Soğuk/Karlı,2,480.0,0,0,6,"2 Lahmacun, 1 Kıymalı Pide, 1 Sigara Böreği, 1 Ayran, 1 Kola"
ORD-00493,QR-M06,2026-03-19 19:32,Thursday,19,3,0,,18-24,4,Yağmurlu,8,1050.0,0,0,7,"2 Beyti Kebabı, 1 Kıymalı Kaşarlı Pide, 1 Çiğ Köfte Dürüm, 1 Mercimek Çorbası, 1 Domates Çorbası, 1 Ayran"
ORD-01615,QR-M11,2026-03-19 19:32,Thursday,19,3,0,,35-44,3,Bulutlu,15,1310.0,0,0,8,"1 Adana Kebap, 1 Karışık Izgara, 1 Beyti Kebabı, 1 Gavurdağı Salata, 1 Ezme, 2 Ayran, 1 Şalgam"
ORD-01193,QR-M13,2026-03-19 19:40,Thursday,19,3,0,,18-24,2,Yağmurlu,8,500.0,0,0,4,"1 Beyti Kebabı, 1 Lahmacun, 1 Mercimek Çorbası, 1 Ayran"
ORD-00048,QR-M06,2026-03-19 19:45,Thursday,19,3,0,,25-34,3,Güneşli,22,1225.0,0,0,8,"1 Urfa Kebap, 1 Tavuk Şiş, 1 Kaşarlı Pide, 2 Künefe, 1 Ayran, 2 Şalgam"
ORD-00627,QR-M04,2026-03-19 19:50,Thursday,19,3,0,,35-44,3,Bulutlu,15,935.0,0,0,9,"1 Adana Kebap, 1 Tavuk Şiş, 1 Lahmacun, 1 Mercimek Çorbası, 1 Ezme, 2 Ayran, 2 Şalgam"
ORD-00609,QR-M15,2026-03-19 19:58,Thursday,19,3,0,,25-34,4,Yağmurlu,8,1915.0,0,0,14,"1 Urfa Kebap, 1 Karışık Izgara, 1 Tavuk Şiş, 1 Beyti Kebabı, 1 Mercimek Çorbası, 1 Ezogelin Çorbası, 1 Gavurdağı Salata, 1 Künefe, 2 Ayran, 1 Şalgam, 3 Çay (Bardak)"
ORD-00572,QR-M08,2026-03-19 19:59,Thursday,19,3,0,,35-44,2,Güneşli,22,540.0,0,0,4,"1 Karışık Izgara, 1 Lahmacun, 1 Ayran, 1 Şalgam"
ORD-00752,QR-M09,2026-03-19 20:36,Thursday,20,3,0,,25-34,4,Bulutlu,15,1765.0,0,0,10,"2 Adana Kebap, 1 Urfa Kebap, 1 Karışık Izgara, 1 Tavuk Şiş, 1 Kıymalı Pide, 1 Ayran, 3 Şalgam"
ORD-00658,QR-M12,2026-03-19 21:55,Thursday,21,3,0,,18-24,3,Yağmurlu,8,1500.0,0,0,14,"1 Adana Kebap, 1 Lahmacun, 2 Kıymalı Pide, 1 Hamburger Menü, 1 Domates Çorbası, 1 Gavurdağı Salata, 2 Patates Kızartması, 2 Ayran, 2 Şalgam, 1 Kola"
ORD-01880,QR-M07,2026-03-19 22:47,Thursday,22,3,0,,18-24,2,Bulutlu,15,940.0,0,0,6,"1 Karışık Izgara, 1 Beyti Kebabı, 1 Lahmacun, 1 Çoban Salata, 1 Ayran, 1 Şalgam"
ORD-00770,QR-M17,2026-03-20 08:30,Friday,8,3,1,,18-24,4,Güneşli,22,810.0,0,0,8,"1 Çiğ Köfte Dürüm, 1 Havuç Dilimi Baklava, 1 Fırın Sütlaç, 1 Ayran, 1 Çay (Bardak), 1 Sucuklu Yumurta, 2 Simit"
ORD-00655,QR-M14,2026-03-20 09:48,Friday,9,3,1,,18-24,2,Bulutlu,15,365.0,0,0,3,"1 Çay (Bardak), 1 Kiremitte Menemen, 1 Simit"
ORD-00059,QR-M15,2026-03-20 09:52,Friday,9,3,1,,45-54,3,Bulutlu,15,1745.0,0,0,5,"1 Künefe, 1 Çay (Bardak), 2 Serpme Kahvaltı (2 kişi), 1 Kiremitte Menemen"
ORD-01962,QR-M16,2026-03-20 12:23,Friday,12,3,1,,25-34,3,Yağmurlu,8,1490.0,0,0,12,"1 Adana Kebap, 1 Kaşarlı Pide, 1 Hamburger Menü, 1 Çiğ Köfte Dürüm, 1 Domates Çorbası, 1 İçli Köfte, 1 Patates Kızartması, 1 Künefe, 1 Ayran, 1 Şalgam, 2 Kola"
ORD-00633,QR-M16,2026-03-20 13:33,Friday,13,3,1,,35-44,5,Yağmurlu,8,1745.0,0,0,18,"1 Karışık Izgara, 3 Lahmacun, 1 Kıymalı Pide, 3 Kaşarlı Pide, 1 Çiğ Köfte Dürüm, 1 Ezogelin Çorbası, 1 Sigara Böreği, 3 Ayran, 4 Şalgam"
ORD-01513,QR-M18,2026-03-20 14:06,Friday,14,3,1,,35-44,2,Güneşli,22,495.0,0,0,4,"1 İçli Köfte, 1 Havuç Dilimi Baklava, 1 Katmer, 1 Çay (Bardak)"
ORD-01240,QR-M12,2026-03-20 14:58,Friday,14,3,1,,25-34,3,Serin,10,660.0,0,0,7,"1 Havuç Dilimi Baklava, 1 Profiterol, 1 Katmer, 2 Çay (Bardak), 2 Türk Kahvesi"
ORD-01603,QR-M17,2026-03-20 14:58,Friday,14,3,1,,45-54,1,Serin,10,155.0,0,0,2,"1 İçli Köfte, 1 Çay (Bardak)"
ORD-01621,QR-M06,2026-03-20 15:13,Friday,15,3,1,,35-44,5,Soğuk/Karlı,2,2090.0,0,0,16,"1 Urfa Kebap, 1 Karışık Izgara, 3 Ezme, 3 Havuç Dilimi Baklava, 1 Künefe, 1 Katmer, 2 Ayran, 2 Şalgam, 2 Çay (Bardak)"
ORD-01351,QR-M14,2026-03-20 17:33,Friday,17,3,1,,25-34,4,Serin,10,775.0,0,0,9,"1 Lahmacun, 2 Çoban Salata, 2 İçli Köfte, 1 Sigara Böreği, 3 Ayran"
ORD-01306,QR-M09,2026-03-20 17:41,Friday,17,3,1,,25-34,4,Yağmurlu,8,325.0,0,0,5,"1 Yayla Çorbası, 1 Sigara Böreği, 2 Çay (Bardak), 1 Türk Kahvesi"
ORD-01317,QR-M19,2026-03-20 18:18,Friday,18,3,1,,18-24,2,Güneşli,22,135.0,0,0,3,"1 Lahmacun, 1 Ayran, 1 Çay (Bardak)"
ORD-01449,QR-M10,2026-03-20 19:28,Friday,19,3,1,,18-24,4,Serin,10,1050.0,0,0,9,"1 Beyti Kebabı, 1 Lahmacun, 2 Kıymalı Pide, 1 Kaşarlı Pide, 1 Çiğ Köfte Dürüm, 1 Çoban Salata, 1 Ayran, 1 Kola"
ORD-01834,QR-M08,2026-03-20 19:35,Friday,19,3,1,,55+,3,Serin,10,1410.0,0,0,11,"1 Adana Kebap, 1 İskender Kebap, 1 Beyti Kebabı, 1 Kıymalı Pide, 2 Ezme, 1 Ayran, 1 Şalgam, 1 Su (500ml), 1 Şıra, 1 Çay (Bardak)"
ORD-00148,QR-M04,2026-03-20 20:05,Friday,20,3,1,,18-24,4,Güneşli,22,2160.0,0,0,15,"1 Karışık Izgara, 2 Beyti Kebabı, 1 Kıymalı Pide, 1 Hamburger Menü, 3 Patates Kızartması, 1 Havuç Dilimi Baklava, 3 Şalgam, 3 Kola"
ORD-01076,QR-M07,2026-03-20 20:08,Friday,20,3,1,,35-44,4,Yağmurlu,8,565.0,0,0,5,"1 Kıymalı Pide, 2 Kıymalı Kaşarlı Pide, 1 Mercimek Çorbası, 1 Ayran"
ORD-00549,QR-M05,2026-03-20 20:30,Friday,20,3,1,,18-24,1,Güneşli,22,110.0,0,0,2,"1 Lahmacun, 1 Ayran"
ORD-00353,QR-M19,2026-03-20 20:59,Friday,20,3,1,,35-44,2,Güneşli,22,565.0,0,0,3,"1 Karışık Izgara, 1 Kaşarlı Pide, 1 Ayran"
ORD-01187,QR-M10,2026-03-20 21:42,Friday,21,3,1,,18-24,4,Yağmurlu,8,2160.0,0,0,11,"1 Adana Kebap, 1 İskender Kebap, 1 Karışık Izgara, 1 Beyti Kebabı, 3 Künefe, 2 Şalgam, 1 Kola, 1 Şıra"
ORD-01487,QR-M08,2026-03-21 09:05,Saturday,9,3,1,,18-24,4,Serin,10,775.0,0,0,6,"1 Lahmacun, 1 Ayran, 1 Çay (Bardak), 2 Kiremitte Menemen, 1 Simit"
ORD-01441,QR-M02,2026-03-21 09:08,Saturday,9,3,1,,18-24,3,Serin,10,645.0,0,0,4,"1 Çay (Bardak), 1 Kiremitte Menemen, 1 Sucuklu Yumurta, 1 Simit"
ORD-00070,QR-M14,2026-03-21 09:28,Saturday,9,3,1,,25-34,2,Bulutlu,15,845.0,0,0,3,"1 Künefe, 1 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi)"
ORD-00190,QR-M16,2026-03-21 10:06,Saturday,10,3,1,,18-24,2,Güneşli,22,485.0,0,0,4,"1 Sigara Böreği, 1 Ayran, 1 Çay (Bardak), 1 Kiremitte Menemen"
ORD-01654,QR-M12,2026-03-21 10:54,Saturday,10,3,1,,25-34,4,Serin,10,1030.0,0,0,6,"2 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 1 Kiremitte Menemen, 2 Simit"
ORD-01367,QR-M03,2026-03-21 11:09,Saturday,11,3,1,,18-24,2,Bulutlu,15,670.0,0,0,3,"1 Ayran, 1 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi)"
ORD-01562,QR-M05,2026-03-21 11:20,Saturday,11,3,1,,35-44,3,Serin,10,755.0,0,0,5,"1 Şalgam, 1 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 2 Simit"
ORD-00995,QR-M07,2026-03-21 11:27,Saturday,11,3,1,,18-24,4,Yağmurlu,8,1335.0,0,0,9,"1 İçli Köfte, 2 Patates Kızartması, 1 Kola, 1 Çay (Bardak), 2 Kiremitte Menemen, 1 Sucuklu Yumurta, 1 Simit"
ORD-01883,QR-M17,2026-03-21 11:38,Saturday,11,3,1,,25-34,5,Güneşli,22,1785.0,0,0,7,"1 Havuç Dilimi Baklava, 1 Çay (Bardak), 2 Serpme Kahvaltı (2 kişi), 1 Kiremitte Menemen, 2 Simit"
ORD-01081,QR-M10,2026-03-21 12:08,Saturday,12,3,1,,25-34,1,Güneşli,22,110.0,0,0,2,"1 Lahmacun, 1 Ayran"
ORD-00836,QR-M01,2026-03-21 12:34,Saturday,12,3,1,,55+,5,Güneşli,22,1880.0,1,0,17,"1 İskender Kebap, 1 Tavuk Şiş, 1 Lahmacun, 1 Kıymalı Pide, 2 Kaşarlı Pide, 1 Hamburger Menü, 1 Yayla Çorbası, 1 Mevsim Salata, 3 Ayran, 4 Kola, 1 Şıra"
ORD-00925,QR-M16,2026-03-21 14:09,Saturday,14,3,1,,18-24,3,Bulutlu,15,910.0,0,0,9,"1 İçli Köfte, 1 Havuç Dilimi Baklava, 1 Künefe, 1 Profiterol, 1 Kola, 2 Çay (Bardak), 2 Türk Kahvesi"
ORD-01039,QR-M07,2026-03-21 14:20,Saturday,14,3,1,,25-34,4,Yağmurlu,8,1645.0,0,0,14,"1 Adana Kebap, 1 Tavuk Şiş, 1 Gavurdağı Salata, 1 Ezme, 2 Havuç Dilimi Baklava, 2 Tiramisu, 3 Ayran, 1 Şalgam, 1 Çay (Bardak), 1 Türk Kahvesi"
ORD-00425,QR-M06,2026-03-21 14:58,Saturday,14,3,1,,35-44,4,Güneşli,22,1205.0,0,0,10,"1 Urfa Kebap, 2 Ezme, 1 Havuç Dilimi Baklava, 1 Fırın Sütlaç, 1 Profiterol, 1 Tiramisu, 1 Çay (Bardak), 2 Türk Kahvesi"
ORD-01992,QR-M17,2026-03-21 15:36,Saturday,15,3,1,,25-34,4,Bulutlu,15,625.0,1,0,5,"1 Havuç Dilimi Baklava, 2 Fırın Sütlaç, 1 Profiterol, 1 Türk Kahvesi"
ORD-00692,QR-M16,2026-03-21 15:40,Saturday,15,3,1,,35-44,5,Güneşli,22,985.0,0,0,9,"2 Künefe, 1 Fırın Sütlaç, 1 Profiterol, 1 Çay (Bardak), 4 Türk Kahvesi"
ORD-01342,QR-M10,2026-03-21 15:44,Saturday,15,3,1,,25-34,3,Yağmurlu,8,1115.0,0,0,9,"1 Tavuk Şiş, 1 Kıymalı Pide, 2 Havuç Dilimi Baklava, 1 Fırın Sütlaç, 1 Tiramisu, 1 Ayran, 1 Çay (Bardak), 1 Türk Kahvesi"
ORD-01293,QR-M02,2026-03-21 16:14,Saturday,16,3,1,,45-54,4,Serin,10,995.0,0,0,9,"1 Urfa Kebap, 1 Ezme, 1 Künefe, 1 Profiterol, 1 Şalgam, 1 Şıra, 1 Çay (Bardak), 2 Türk Kahvesi"
ORD-01761,QR-M05,2026-03-21 16:17,Saturday,16,3,1,,25-34,3,Serin,10,305.0,0,0,5,"1 Profiterol, 1 Şalgam, 2 Çay (Bardak), 1 Türk Kahvesi"
ORD-01454,QR-M03,2026-03-21 19:54,Saturday,19,3,1,,18-24,5,Güneşli,22,2035.0,0,0,16,"1 Adana Kebap, 2 Urfa Kebap, 1 Lahmacun, 1 Kaşarlı Pide, 4 Gavurdağı Salata, 2 Çoban Salata, 1 Sigara Böreği, 3 Ayran, 1 Kola"
ORD-00413,QR-M04,2026-03-21 20:04,Saturday,20,3,1,,18-24,5,Soğuk/Karlı,2,1460.0,0,0,12,"1 İskender Kebap, 1 Beyti Kebabı, 1 Lahmacun, 1 Kıymalı Pide, 2 Çiğ Köfte Dürüm, 2 Ezogelin Çorbası, 2 Çoban Salata, 1 Ayran, 1 Şıra"
ORD-01560,QR-M03,2026-03-21 20:35,Saturday,20,3,1,,18-24,6,Serin,10,2045.0,0,0,18,"1 İskender Kebap, 3 Tavuk Şiş, 1 Beyti Kebabı, 1 Kaşarlı Pide, 1 Sigara Böreği, 1 Patates Kızartması, 1 Ayran, 4 Şıra, 5 Çay (Bardak)"
ORD-00547,QR-M03,2026-03-21 20:51,Saturday,20,3,1,,25-34,5,Serin,10,2300.0,0,0,14,"2 Urfa Kebap, 1 İskender Kebap, 1 Karışık Izgara, 1 Lahmacun, 3 Künefe, 1 Ayran, 3 Şalgam, 2 Şıra"
ORD-00174,QR-M06,2026-03-21 21:28,Saturday,21,3,1,,55+,2,Güneşli,22,830.0,0,0,4,"1 Karışık Izgara, 1 Tavuk Şiş, 1 Havuç Dilimi Baklava, 1 Şalgam"
ORD-00218,QR-M17,2026-03-22 09:01,Sunday,9,3,1,,35-44,4,Yağmurlu,8,1140.0,0,0,7,"1 Ezogelin Çorbası, 2 Şalgam, 2 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 1 Kiremitte Menemen"
ORD-01982,QR-M12,2026-03-22 09:37,Sunday,9,3,1,,35-44,3,Yağmurlu,8,1345.0,0,0,9,"1 Karışık Izgara, 1 Domates Çorbası, 1 Havuç Dilimi Baklava, 1 Şalgam, 2 Çay (Bardak), 2 Sucuklu Yumurta, 1 Simit"
ORD-01491,QR-M15,2026-03-22 09:54,Sunday,9,3,1,,25-34,2,Güneşli,22,325.0,0,0,2,"1 Çay (Bardak), 1 Kiremitte Menemen"
ORD-01602,QR-M14,2026-03-22 11:38,Sunday,11,3,1,,25-34,2,Bulutlu,15,480.0,0,0,4,"1 Sigara Böreği, 1 Çay (Bardak), 1 Kiremitte Menemen, 1 Simit"
ORD-00657,QR-M10,2026-03-22 12:28,Sunday,12,3,1,,45-54,4,Bulutlu,15,1180.0,0,0,13,"2 Lahmacun, 1 Kaşarlı Pide, 1 Hamburger Menü, 2 Çoban Salata, 2 Patates Kızartması, 2 Ayran, 3 Kola"
ORD-01301,QR-M01,2026-03-22 12:36,Sunday,12,3,1,,25-34,2,Serin,10,260.0,0,0,3,"2 Lahmacun, 1 İçli Köfte"
ORD-00674,QR-M16,2026-03-22 13:05,Sunday,13,3,1,,18-24,4,Güneşli,22,755.0,0,0,6,"1 Tavuk Şiş, 2 Kaşarlı Pide, 1 Çiğ Köfte Dürüm, 1 İçli Köfte, 1 Ayran"
ORD-01200,QR-M09,2026-03-22 13:18,Sunday,13,3,1,,25-34,5,Bulutlu,15,865.0,0,0,7,"2 Tavuk Şiş, 1 Lahmacun, 1 Kıymalı Pide, 1 Kaşarlı Pide, 2 Ayran"
ORD-00378,QR-M16,2026-03-22 13:26,Sunday,13,3,1,,35-44,4,Serin,10,1025.0,0,0,11,"1 Tavuk Şiş, 1 Lahmacun, 1 Kaşarlı Pide, 1 Çiğ Köfte Dürüm, 1 İçli Köfte, 1 Havuç Dilimi Baklava, 3 Ayran, 1 Şalgam, 1 Çay (Bardak)"
ORD-01888,QR-M08,2026-03-22 19:53,Sunday,19,3,1,,18-24,3,Bulutlu,15,1065.0,0,0,7,"1 Adana Kebap, 1 Urfa Kebap, 1 Kaşarlı Pide, 1 Künefe, 1 Ayran, 2 Şalgam"
ORD-01074,QR-M12,2026-03-22 20:09,Sunday,20,3,1,,35-44,4,Serin,10,1655.0,0,0,13,"1 Adana Kebap, 1 Urfa Kebap, 1 İskender Kebap, 1 Lahmacun, 1 Gavurdağı Salata, 2 Çoban Salata, 1 Ezme, 1 İçli Köfte, 1 Ayran, 2 Şalgam, 1 Çay (Bardak)"
ORD-00570,QR-M16,2026-03-22 20:18,Sunday,20,3,1,,35-44,4,Serin,10,1335.0,0,0,11,"1 Adana Kebap, 1 Urfa Kebap, 1 Karışık Izgara, 1 Lahmacun, 1 Ezme, 2 Ayran, 2 Şalgam, 2 Çay (Bardak)"
ORD-00828,QR-M14,2026-03-22 20:28,Sunday,20,3,1,,35-44,3,Güneşli,22,1220.0,0,0,8,"1 Adana Kebap, 2 İskender Kebap, 2 Ezme, 1 Ayran, 1 Şalgam, 1 Çay (Bardak)"
ORD-01251,QR-M12,2026-03-23 09:19,Monday,9,3,0,,45-54,5,Bulutlu,15,1420.0,0,0,9,"4 Çay (Bardak), 2 Serpme Kahvaltı (2 kişi), 3 Simit"
ORD-00254,QR-M14,2026-03-23 09:35,Monday,9,3,0,,45-54,1,Yağmurlu,8,140.0,0,0,3,"1 Mercimek Çorbası, 2 Çay (Bardak)"
ORD-01939,QR-M08,2026-03-23 10:18,Monday,10,3,0,,35-44,6,Güneşli,22,2125.0,0,0,7,"1 Çay (Bardak), 2 Serpme Kahvaltı (2 kişi), 1 Kiremitte Menemen, 2 Sucuklu Yumurta, 1 Simit"
ORD-00001,QR-M09,2026-03-23 10:47,Monday,10,3,0,,18-24,2,Güneşli,22,65.0,0,0,2,"1 Çay (Bardak), 1 Simit"
ORD-01909,QR-M09,2026-03-23 11:10,Monday,11,3,0,,55+,5,Serin,10,1560.0,0,0,9,"1 Yayla Çorbası, 1 Mevsim Salata, 2 Çay (Bardak), 2 Serpme Kahvaltı (2 kişi), 3 Simit"
ORD-01876,QR-M14,2026-03-23 14:17,Monday,14,3,0,,18-24,3,Güneşli,22,1060.0,0,0,12,"1 Lahmacun, 2 Çoban Salata, 1 Patates Kızartması, 1 Havuç Dilimi Baklava, 1 Profiterol, 1 Tiramisu, 1 Ayran, 2 Çay (Bardak), 2 Türk Kahvesi"
ORD-01798,QR-M06,2026-03-23 14:45,Monday,14,3,0,,35-44,5,Bulutlu,15,990.0,0,0,11,"1 Urfa Kebap, 1 Fırın Sütlaç, 1 Tiramisu, 1 Ayran, 4 Şalgam, 3 Türk Kahvesi"
ORD-00252,QR-M06,2026-03-23 14:46,Monday,14,3,0,,45-54,3,Serin,10,865.0,0,0,7,"1 İskender Kebap, 1 Haydari, 1 Profiterol, 1 Katmer, 1 Çay (Bardak), 2 Türk Kahvesi"
ORD-01302,QR-M06,2026-03-23 15:24,Monday,15,3,0,,45-54,6,Güneşli,22,2030.0,0,0,22,"1 Urfa Kebap, 4 Lahmacun, 1 Ezogelin Çorbası, 1 Ezme, 1 Havuç Dilimi Baklava, 1 Künefe, 2 Fırın Sütlaç, 1 Profiterol, 1 Tiramisu, 4 Ayran, 1 Şıra, 3 Çay (Bardak), 1 Türk Kahvesi"
ORD-01423,QR-M19,2026-03-23 15:30,Monday,15,3,0,,25-34,2,Soğuk/Karlı,2,270.0,0,0,3,"1 Domates Çorbası, 1 Katmer, 1 Çay (Bardak)"
ORD-01957,QR-M05,2026-03-23 19:17,Monday,19,3,0,,35-44,3,Bulutlu,15,1860.0,0,0,13,"1 Adana Kebap, 1 Urfa Kebap, 1 Karışık Izgara, 2 Lahmacun, 2 Gavurdağı Salata, 1 Çoban Salata, 1 Ezme, 1 Künefe, 2 Ayran, 1 Şalgam"
ORD-00773,QR-M20,2026-03-23 19:49,Monday,19,3,0,,35-44,4,Bulutlu,15,1980.0,0,0,16,"1 Urfa Kebap, 1 İskender Kebap, 2 Lahmacun, 3 Çoban Salata, 3 Ezme, 1 Haydari, 2 Künefe, 2 Ayran, 1 Şıra"
ORD-00739,QR-M16,2026-03-23 20:11,Monday,20,3,0,,25-34,4,Bulutlu,15,1500.0,0,0,10,"1 Karışık Izgara, 1 Tavuk Şiş, 1 Beyti Kebabı, 1 Lahmacun, 1 Kaşarlı Pide, 3 Çoban Salata, 1 Ayran, 1 Şalgam"
ORD-01664,QR-M18,2026-03-23 20:44,Monday,20,3,0,,35-44,2,Güneşli,22,1020.0,0,0,5,"1 Urfa Kebap, 1 Karışık Izgara, 1 Tavuk Şiş, 1 Ezme, 1 Şalgam"
ORD-01107,QR-M12,2026-03-23 20:47,Monday,20,3,0,,18-24,2,Serin,10,760.0,0,0,2,2 Karışık Izgara
ORD-00093,QR-M05,2026-03-23 21:17,Monday,21,3,0,,35-44,1,Serin,10,430.0,0,0,2,"1 Karışık Izgara, 1 Şalgam"
ORD-00270,QR-M05,2026-03-23 21:17,Monday,21,3,0,,35-44,2,Güneşli,22,625.0,0,0,4,"1 İskender Kebap, 1 Tavuk Şiş, 1 Şıra, 1 Çay (Bardak)"
ORD-00199,QR-M18,2026-03-23 21:18,Monday,21,3,0,,25-34,1,Serin,10,510.0,0,0,2,"1 Karışık Izgara, 1 Kıymalı Pide"
ORD-00324,QR-M03,2026-03-24 08:12,Tuesday,8,3,0,,18-24,5,Yağmurlu,8,570.0,0,0,7,"1 Patates Kızartması, 1 Kola, 2 Çay (Bardak), 1 Sucuklu Yumurta, 2 Simit"
ORD-00682,QR-M05,2026-03-24 09:24,Tuesday,9,3,0,,55+,2,Bulutlu,15,550.0,0,0,5,"1 Fırın Sütlaç, 1 Çay (Bardak), 1 Türk Kahvesi, 1 Kiremitte Menemen, 1 Simit"
ORD-00135,QR-M06,2026-03-24 10:51,Tuesday,10,3,0,,45-54,3,Serin,10,885.0,0,0,5,"1 Künefe, 1 Şıra, 1 Çay (Bardak), 1 Kiremitte Menemen, 1 Sucuklu Yumurta"
ORD-00077,QR-M15,2026-03-24 11:15,Tuesday,11,3,0,,55+,4,Bulutlu,15,1125.0,0,0,10,"1 Lahmacun, 1 Mercimek Çorbası, 2 Su (500ml), 2 Çay (Bardak), 3 Sucuklu Yumurta, 1 Simit"
ORD-01763,QR-M01,2026-03-24 11:33,Tuesday,11,3,0,,25-34,3,Soğuk/Karlı,2,1070.0,0,0,7,"1 Tavuk Şiş, 1 Gavurdağı Salata, 2 Çay (Bardak), 1 Serpme Kahvaltı (2 kişi), 2 Simit"
ORD-01228,QR-M19,2026-03-24 12:09,Tuesday,12,3,0,,55+,3,Serin,10,860.0,1,0,6,"1 Tavuk Şiş, 1 Kaşarlı Pide, 1 Hamburger Menü, 2 Patates Kızartması, 1 Kola"
ORD-00789,QR-M09,2026-03-24 12:12,Tuesday,12,3,0,,45-54,2,Soğuk/Karlı,2,845.0,0,0,6,"1 Urfa Kebap, 1 Kıymalı Pide, 1 Çiğ Köfte Dürüm, 1 Ezme, 1 Künefe, 1 Ayran"
ORD-00827,QR-M20,2026-03-24 12:18,Tuesday,12,3,0,,18-24,1,Serin,10,220.0,0,0,1,1 Tavuk Şiş
ORD-01276,QR-M15,2026-03-24 12:19,Tuesday,12,3,0,,25-34,2,Bulutlu,15,350.0,0,0,4,"2 Lahmacun, 1 Gavurdağı Salata, 1 Çoban Salata"
